startDate,value
2020-09-14 03:15:01 -0400,71
2020-09-14 03:11:26 -0400,73
2020-09-14 03:06:11 -0400,75
2020-09-14 03:04:39 -0400,71.1111
2020-09-14 03:01:46 -0400,79
2020-09-14 02:56:09 -0400,78
2020-09-14 02:53:56 -0400,78
2020-09-14 02:47:36 -0400,77
2020-09-14 02:42:06 -0400,76
2020-09-14 02:36:31 -0400,74
2020-09-14 02:30:24 -0400,71
2020-09-14 02:25:23 -0400,71
2020-09-14 02:20:09 -0400,71
2020-09-14 02:15:24 -0400,72
2020-09-14 02:10:24 -0400,71
2020-09-14 02:07:46 -0400,69
2020-09-14 02:02:19 -0400,69
2020-09-14 02:00:21 -0400,71.7757
2020-09-14 01:57:03 -0400,77
2020-09-06 01:25:03 -0400,101
2020-09-06 01:25:03 -0400,103.087
2020-09-06 01:24:01 -0400,103
2020-09-06 01:18:26 -0400,109
2020-09-06 00:57:17 -0400,114
2020-09-06 00:54:21 -0400,101
2020-09-06 00:43:15 -0400,94
2020-09-06 00:29:12 -0400,100
2020-09-06 00:22:37 -0400,115
2020-09-06 00:13:33 -0400,101
2020-09-06 00:00:17 -0400,102
2020-09-05 23:57:01 -0400,104
2020-09-05 23:50:21 -0400,110
2020-09-05 23:46:17 -0400,109
2020-09-05 23:42:10 -0400,106
2020-09-05 23:34:53 -0400,101
2020-09-05 23:30:31 -0400,77
2020-09-05 23:25:42 -0400,108
2020-09-05 23:02:57 -0400,102
2020-09-05 22:15:16 -0400,99
2020-09-05 22:10:09 -0400,102
2020-09-05 21:56:14 -0400,100
2020-09-05 21:50:56 -0400,100
2020-09-05 21:49:20 -0400,100
2020-09-05 21:25:37 -0400,109
2020-09-05 21:09:50 -0400,85
2020-09-05 21:08:47 -0400,105
2020-09-05 21:02:18 -0400,73
2020-09-05 20:56:17 -0400,85
2020-09-05 20:50:52 -0400,64
2020-09-05 20:31:30 -0400,65
2020-09-05 20:27:37 -0400,66
2020-09-05 19:09:49 -0400,99
2020-09-05 19:00:47 -0400,93
2020-09-05 18:58:30 -0400,97
2020-09-05 18:47:13 -0400,96
2020-09-05 18:42:49 -0400,82
2020-09-05 17:47:27 -0400,86
2020-09-05 17:04:09 -0400,123
2020-09-05 16:50:57 -0400,126
2020-09-05 16:48:40 -0400,115
2020-09-05 16:35:47 -0400,133
2020-09-05 16:31:30 -0400,132
2020-09-05 16:28:38 -0400,134
2020-09-05 16:20:46 -0400,129
2020-09-05 12:55:19 -0400,81
2020-09-05 12:45:24 -0400,83
2020-09-05 12:41:44 -0400,73
2020-09-05 12:39:12 -0400,78
2020-09-05 12:31:08 -0400,84
2020-09-05 12:26:21 -0400,81
2020-09-05 12:21:50 -0400,83
2020-09-05 12:15:57 -0400,88
2020-09-05 12:11:46 -0400,83
2020-09-05 12:08:23 -0400,89
2020-09-05 12:04:03 -0400,89
2020-09-05 12:02:52 -0400,110
2020-09-05 11:59:06 -0400,101
2020-09-05 11:55:54 -0400,115
2020-09-05 11:43:42 -0400,109
2020-09-05 11:40:47 -0400,89
2020-09-05 11:39:16 -0400,96
2020-09-05 11:31:16 -0400,93
2020-09-05 11:25:02 -0400,87
2020-09-05 11:23:11 -0400,79
2020-09-05 11:19:11 -0400,88
2020-09-05 11:13:56 -0400,91
2020-09-05 11:11:24 -0400,110
2020-09-05 11:07:01 -0400,87
2020-09-05 11:02:41 -0400,88
2020-09-05 10:57:55 -0400,90
2020-09-05 10:53:42 -0400,94
2020-09-05 10:47:49 -0400,90
2020-09-05 10:44:33 -0400,100
2020-09-05 10:40:38 -0400,82
2020-09-05 10:35:27 -0400,85
2020-09-05 10:30:39 -0400,81
2020-09-05 10:26:17 -0400,82
2020-09-05 10:22:19 -0400,97
2020-09-05 10:16:45 -0400,98
2020-09-05 10:14:08 -0400,94
2020-09-05 10:08:27 -0400,110
2020-09-05 10:07:39 -0400,126
2020-09-05 10:04:56 -0400,109
2020-09-05 09:59:26 -0400,91
2020-09-05 09:54:59 -0400,93
2020-09-05 09:53:09 -0400,90
2020-09-05 09:44:26 -0400,95
2020-09-05 09:42:21 -0400,86
2020-09-05 09:37:27 -0400,100
2020-09-05 09:30:13 -0400,96
2020-09-05 09:27:27 -0400,83
2020-09-05 09:25:08 -0400,110
2020-09-05 09:20:36 -0400,91
2020-09-05 09:19:23 -0400,89
2020-09-05 09:12:25 -0400,84
2020-09-05 09:10:25 -0400,84.8619
2020-09-02 23:12:22 -0400,81
2020-09-02 23:03:42 -0400,74
2020-09-02 22:59:49 -0400,80
2020-09-02 22:53:57 -0400,80
2020-09-02 22:49:54 -0400,82
2020-09-02 22:44:28 -0400,82
2020-09-02 22:40:47 -0400,81
2020-09-02 22:34:36 -0400,81
2020-09-02 22:28:45 -0400,87
2020-09-02 22:24:46 -0400,82
2020-09-02 22:20:21 -0400,86
2020-09-02 22:13:52 -0400,91
2020-09-02 22:12:40 -0400,89
2020-09-02 22:06:14 -0400,108
2020-09-02 22:03:25 -0400,94
2020-09-02 22:01:05 -0400,92
2020-09-02 21:54:35 -0400,91
2020-09-02 21:48:13 -0400,83
2020-09-02 21:44:29 -0400,83
2020-09-02 21:41:17 -0400,83
2020-09-02 21:36:38 -0400,88
2020-09-02 21:32:50 -0400,87
2020-09-02 21:30:32 -0400,124
2020-09-02 21:25:22 -0400,66
2020-09-02 21:18:53 -0400,80
2020-09-02 21:15:04 -0400,83
2020-09-02 21:08:40 -0400,84
2020-09-02 21:07:31 -0400,76
2020-09-02 21:02:58 -0400,80
2020-09-02 20:57:43 -0400,75
2020-09-02 20:48:14 -0400,79
2020-09-02 20:43:25 -0400,87
2020-09-02 20:40:19 -0400,81
2020-09-02 20:36:27 -0400,81
2020-09-02 20:31:28 -0400,84
2020-09-02 20:24:33 -0400,77
2020-09-02 20:20:38 -0400,84
2020-09-02 20:14:33 -0400,74
2020-09-02 20:08:38 -0400,72
2020-09-02 20:05:22 -0400,73
2020-09-02 20:02:24 -0400,74
2020-09-02 19:53:50 -0400,78
2020-09-02 19:52:47 -0400,75
2020-09-02 19:45:42 -0400,75
2020-09-02 19:42:58 -0400,85
2020-09-02 19:34:40 -0400,79
2020-09-02 19:32:40 -0400,77
2020-09-02 19:28:14 -0400,122
2020-09-02 19:24:48 -0400,76
2020-09-02 19:23:35 -0400,102
2020-09-02 19:19:07 -0400,76
2020-09-02 19:14:18 -0400,91
2020-09-02 19:13:50 -0400,80
2020-09-02 19:04:39 -0400,89
2020-09-02 19:02:19 -0400,96
2020-09-02 18:58:11 -0400,86
2020-09-02 18:56:09 -0400,92
2020-09-02 18:50:43 -0400,73
2020-09-02 18:45:19 -0400,86
2020-09-02 18:38:24 -0400,82
2020-09-02 18:33:42 -0400,86
2020-09-02 18:29:00 -0400,87
2020-09-02 18:27:38 -0400,81
2020-09-02 18:21:45 -0400,76
2020-09-02 18:15:35 -0400,78
2020-09-02 18:10:54 -0400,76
2020-09-02 18:05:21 -0400,76
2020-09-02 18:01:19 -0400,79
2020-09-02 17:57:34 -0400,78
2020-09-02 17:49:12 -0400,78
2020-09-02 17:44:11 -0400,58
2020-09-02 17:38:44 -0400,79
2020-09-02 17:37:36 -0400,76
2020-09-02 17:25:58 -0400,77
2020-09-02 17:18:15 -0400,84
2020-09-02 17:13:37 -0400,89
2020-09-02 17:08:54 -0400,79
2020-09-02 17:05:40 -0400,83
2020-09-02 17:02:55 -0400,86
2020-09-02 16:56:15 -0400,84
2020-09-02 16:51:45 -0400,80
2020-09-02 16:45:26 -0400,77
2020-09-02 16:34:23 -0400,82
2020-09-02 16:29:02 -0400,76
2020-09-02 16:26:26 -0400,84
2020-09-02 16:21:20 -0400,78
2020-09-02 16:14:27 -0400,80
2020-09-02 16:08:45 -0400,78
2020-09-02 16:04:36 -0400,81
2020-09-02 15:58:59 -0400,89
2020-09-02 15:53:52 -0400,91
2020-09-02 15:52:07 -0400,90
2020-09-02 15:43:56 -0400,87
2020-09-02 15:42:02 -0400,90
2020-09-02 15:37:32 -0400,95
2020-09-02 15:31:44 -0400,101
2020-09-02 15:31:03 -0400,115
2020-09-02 15:27:44 -0400,101
2020-09-02 15:26:32 -0400,109
2020-09-02 15:21:08 -0400,91
2020-09-02 15:14:26 -0400,87
2020-09-02 15:10:28 -0400,87
2020-09-02 15:06:23 -0400,87
2020-09-02 14:59:11 -0400,91
2020-09-02 14:56:51 -0400,92
2020-09-02 14:48:44 -0400,91
2020-09-02 14:47:07 -0400,91
2020-09-02 14:35:24 -0400,86
2020-09-02 14:28:51 -0400,99
2020-09-02 14:26:37 -0400,99
2020-09-02 14:21:01 -0400,95
2020-09-02 14:17:49 -0400,91
2020-09-02 14:10:38 -0400,82
2020-09-02 14:03:16 -0400,88
2020-09-02 14:01:10 -0400,93
2020-09-02 13:57:52 -0400,87
2020-09-02 13:48:54 -0400,78
2020-09-02 13:47:31 -0400,83
2020-09-02 13:39:50 -0400,81
2020-09-02 13:37:26 -0400,83
2020-09-02 13:30:03 -0400,76
2020-09-02 13:25:03 -0400,91
2020-09-02 13:18:38 -0400,77
2020-09-02 13:14:02 -0400,80
2020-09-02 13:12:51 -0400,81
2020-09-02 13:03:27 -0400,83
2020-09-02 13:00:37 -0400,85
2020-09-02 12:57:39 -0400,83
2020-09-02 12:52:11 -0400,84
2020-09-02 12:43:31 -0400,80
2020-09-02 12:41:06 -0400,79
2020-09-02 12:36:29 -0400,84
2020-09-02 12:30:17 -0400,81
2020-09-02 12:24:51 -0400,78
2020-09-02 12:18:22 -0400,79
2020-09-02 12:13:37 -0400,81
2020-09-02 12:10:30 -0400,84
2020-09-02 12:06:33 -0400,76
2020-09-02 11:59:11 -0400,77
2020-09-02 11:56:16 -0400,78
2020-09-02 11:52:29 -0400,74
2020-09-02 11:44:03 -0400,76
2020-09-02 11:40:17 -0400,77
2020-09-02 11:35:40 -0400,75
2020-09-02 11:30:48 -0400,82
2020-09-02 11:23:38 -0400,74
2020-09-02 11:19:19 -0400,80
2020-09-02 11:15:00 -0400,88
2020-09-02 11:09:59 -0400,75
2020-09-02 11:04:44 -0400,78
2020-09-02 11:00:01 -0400,81
2020-09-02 10:56:33 -0400,79
2020-09-02 10:51:36 -0400,80
2020-09-02 10:45:04 -0400,79
2020-09-02 10:41:54 -0400,80
2020-09-02 10:34:01 -0400,90
2020-09-02 10:30:16 -0400,78
2020-09-02 10:27:16 -0400,81
2020-09-02 10:19:31 -0400,78
2020-09-02 10:16:17 -0400,76
2020-09-02 10:10:10 -0400,80
2020-09-02 10:03:24 -0400,80
2020-09-02 09:59:35 -0400,72
2020-09-02 09:53:44 -0400,75
2020-09-02 09:51:14 -0400,79
2020-09-02 09:47:23 -0400,74
2020-09-02 09:41:48 -0400,82
2020-09-02 09:35:33 -0400,77
2020-09-02 09:28:16 -0400,75
2020-09-02 09:23:43 -0400,78
2020-09-02 09:18:18 -0400,73
2020-09-02 09:13:20 -0400,72
2020-09-02 09:11:33 -0400,78
2020-09-02 09:04:42 -0400,85
2020-09-02 08:58:03 -0400,71
2020-09-02 08:56:58 -0400,74
2020-09-02 08:48:18 -0400,65
2020-09-02 08:43:28 -0400,64
2020-09-02 08:41:28 -0400,63
2020-09-02 08:37:28 -0400,65
2020-09-02 08:29:23 -0400,62
2020-09-02 08:23:43 -0400,60
2020-09-02 08:18:13 -0400,61
2020-09-02 08:15:48 -0400,60
2020-09-02 08:09:53 -0400,60
2020-09-02 08:07:40 -0400,60.9524
2020-09-02 08:03:50 -0400,60
2020-09-02 08:01:30 -0400,59
2020-09-02 07:57:05 -0400,62
2020-09-02 07:49:25 -0400,67
2020-09-02 07:44:30 -0400,67
2020-09-02 07:38:33 -0400,66
2020-09-02 07:36:18 -0400,66
2020-09-02 07:28:18 -0400,68
2020-09-02 07:23:00 -0400,70
2020-09-02 07:20:10 -0400,63
2020-09-02 07:13:10 -0400,59
2020-09-02 07:08:05 -0400,62
2020-09-02 07:03:10 -0400,62
2020-09-02 06:58:00 -0400,62
2020-09-02 06:53:05 -0400,62
2020-09-02 06:49:26 -0400,60
2020-09-02 06:43:45 -0400,62
2020-09-02 06:39:25 -0400,59
2020-09-02 06:33:00 -0400,62
2020-09-02 06:28:20 -0400,63
2020-09-02 06:24:10 -0400,64
2020-09-02 06:18:50 -0400,70
2020-09-02 06:14:08 -0400,72
2020-09-02 06:12:10 -0400,67
2020-09-02 06:04:06 -0400,68
2020-09-02 06:02:55 -0400,73
2020-09-02 05:53:26 -0400,64
2020-09-02 05:49:20 -0400,65
2020-09-02 05:43:05 -0400,64
2020-09-02 05:38:05 -0400,62
2020-09-02 05:34:51 -0400,64
2020-09-02 05:28:16 -0400,62
2020-09-02 05:24:36 -0400,62
2020-09-02 05:21:46 -0400,62
2020-09-02 05:15:32 -0400,57
2020-09-02 05:08:48 -0400,62
2020-09-02 05:03:30 -0400,63
2020-09-02 04:58:05 -0400,63
2020-09-02 04:54:05 -0400,63
2020-09-02 04:49:52 -0400,64
2020-09-02 04:43:20 -0400,63
2020-09-02 04:38:20 -0400,63
2020-09-02 04:33:05 -0400,64
2020-09-02 04:28:30 -0400,64
2020-09-02 04:23:48 -0400,65.641
2020-09-02 04:23:28 -0400,64
2020-09-02 04:18:18 -0400,64
2020-09-02 04:15:28 -0400,63
2020-09-02 04:09:49 -0400,67
2020-09-02 04:04:45 -0400,68
2020-09-02 04:00:15 -0400,70
2020-09-02 03:53:45 -0400,64
2020-09-02 03:48:15 -0400,62
2020-09-02 03:43:35 -0400,62
2020-09-02 03:38:45 -0400,62
2020-09-02 03:34:05 -0400,60
2020-09-02 03:28:50 -0400,61
2020-09-02 03:23:45 -0400,60
2020-09-02 03:19:40 -0400,62
2020-09-02 03:16:20 -0400,61
2020-09-02 03:10:00 -0400,64
2020-09-02 03:06:20 -0400,61
2020-09-02 02:58:14 -0400,65
2020-09-02 02:55:00 -0400,60
2020-09-02 02:48:00 -0400,58
2020-09-02 02:44:05 -0400,58
2020-09-02 02:40:39 -0400,54
2020-09-02 02:33:06 -0400,56
2020-09-02 02:28:07 -0400,55
2020-09-02 02:24:25 -0400,56
2020-09-02 02:22:51 -0400,58
2020-09-02 02:18:08 -0400,61.9355
2020-09-02 02:13:18 -0400,61
2020-09-02 02:10:03 -0400,59
2020-09-02 02:03:29 -0400,78
2020-09-02 01:59:00 -0400,79
2020-09-02 01:57:58 -0400,72
2020-09-01 07:59:05 -0400,69
2020-09-01 07:55:30 -0400,66
2020-09-01 07:52:26 -0400,58
2020-09-01 07:44:34 -0400,63
2020-09-01 07:38:31 -0400,63
2020-09-01 07:34:50 -0400,61
2020-09-01 07:29:05 -0400,62
2020-09-01 07:24:50 -0400,60
2020-09-01 07:21:05 -0400,58
2020-09-01 07:13:23 -0400,59
2020-09-01 07:09:29 -0400,59
2020-09-01 07:05:25 -0400,56
2020-09-01 06:58:10 -0400,57
2020-09-01 06:54:40 -0400,56
2020-09-01 06:50:41 -0400,52
2020-09-01 06:43:55 -0400,55
2020-09-01 06:38:10 -0400,57
2020-09-01 06:36:12 -0400,56
2020-09-01 06:30:40 -0400,58
2020-09-01 06:24:09 -0400,57
2020-09-01 06:19:50 -0400,61
2020-09-01 06:13:08 -0400,60
2020-09-01 06:08:55 -0400,60
2020-09-01 06:03:56 -0400,61
2020-09-01 06:00:00 -0400,61
2020-09-01 05:54:10 -0400,61
2020-09-01 05:48:56 -0400,62
2020-09-01 05:43:35 -0400,59
2020-09-01 05:38:55 -0400,56
2020-09-01 05:33:23 -0400,54
2020-09-01 05:28:10 -0400,54
2020-09-01 05:23:05 -0400,53
2020-09-01 05:18:30 -0400,52
2020-09-01 05:16:15 -0400,53
2020-09-01 05:08:15 -0400,57
2020-09-01 05:03:46 -0400,56
2020-09-01 04:58:05 -0400,57
2020-09-01 04:54:25 -0400,56
2020-09-01 04:48:05 -0400,57
2020-09-01 04:44:00 -0400,57
2020-09-01 04:38:35 -0400,55
2020-09-01 04:35:25 -0400,55
2020-09-01 04:30:42 -0400,56
2020-09-01 04:23:16 -0400,58
2020-09-01 04:21:09 -0400,58
2020-09-01 04:14:05 -0400,60
2020-09-01 04:09:20 -0400,62
2020-09-01 04:08:03 -0400,63.7344
2020-09-01 04:05:28 -0400,59
2020-09-01 03:59:33 -0400,62
2020-09-01 03:53:59 -0400,54
2020-09-01 03:48:58 -0400,53
2020-09-01 03:46:45 -0400,53
2020-09-01 03:38:23 -0400,53
2020-09-01 03:35:58 -0400,53
2020-09-01 03:28:23 -0400,56
2020-09-01 03:24:50 -0400,54
2020-09-01 03:18:33 -0400,58
2020-09-01 03:15:08 -0400,56
2020-09-01 03:08:18 -0400,56
2020-09-01 03:03:08 -0400,56
2020-09-01 02:59:28 -0400,56
2020-09-01 02:53:53 -0400,55
2020-09-01 02:51:38 -0400,53
2020-09-01 02:43:53 -0400,62
2020-09-01 02:38:16 -0400,62
2020-09-01 02:34:43 -0400,58
2020-09-01 02:28:23 -0400,55
2020-09-01 02:23:38 -0400,57
2020-09-01 02:18:33 -0400,56
2020-09-01 02:14:53 -0400,53
2020-09-01 02:08:23 -0400,56
2020-09-01 02:03:58 -0400,56
2020-09-01 01:58:43 -0400,58
2020-09-01 01:53:28 -0400,57
2020-09-01 01:49:01 -0400,56
2020-09-01 01:44:03 -0400,60
2020-09-01 01:38:13 -0400,60
2020-09-01 01:34:58 -0400,56
2020-09-01 01:31:33 -0400,56
2020-09-01 01:23:18 -0400,61
2020-09-01 01:18:18 -0400,62
2020-09-01 01:13:43 -0400,62
2020-09-01 01:08:23 -0400,61
2020-09-01 01:03:03 -0400,61
2020-09-01 00:58:03 -0400,61
2020-09-01 00:53:23 -0400,65
2020-09-01 00:48:50 -0400,69.1892
2020-09-01 00:48:28 -0400,69
2020-09-01 00:47:17 -0400,66
2020-08-20 04:45:28 -0400,73
2020-08-20 04:37:33 -0400,72
2020-08-20 04:32:33 -0400,74
2020-08-20 04:27:33 -0400,74
2020-08-20 04:24:43 -0400,74
2020-08-20 04:18:03 -0400,72
2020-08-20 04:13:13 -0400,71
2020-08-20 04:09:58 -0400,72
2020-08-20 04:02:33 -0400,75
2020-08-20 03:57:38 -0400,75
2020-08-20 03:52:43 -0400,74
2020-08-20 03:47:43 -0400,74
2020-08-20 03:43:08 -0400,74
2020-08-20 03:37:33 -0400,75
2020-08-20 03:32:53 -0400,75
2020-08-20 03:27:48 -0400,75
2020-08-20 03:23:18 -0400,74
2020-08-20 03:17:33 -0400,74
2020-08-20 03:14:20 -0400,76
2020-08-20 03:07:38 -0400,81
2020-08-20 03:02:33 -0400,82
2020-08-20 02:57:48 -0400,82
2020-08-20 02:53:33 -0400,81
2020-08-20 02:47:53 -0400,79
2020-08-20 02:45:08 -0400,80
2020-08-20 02:38:18 -0400,83
2020-08-20 02:32:48 -0400,83
2020-08-20 02:30:51 -0400,84.3956
2020-08-20 02:27:36 -0400,85
2020-08-20 02:23:06 -0400,84
2020-08-20 02:18:06 -0400,83
2020-08-20 02:12:41 -0400,82
2020-08-20 02:07:36 -0400,83
2020-08-20 02:02:56 -0400,83
2020-08-20 01:57:41 -0400,82
2020-08-20 01:52:56 -0400,81
2020-08-20 01:48:41 -0400,83
2020-08-20 01:42:41 -0400,86
2020-08-20 01:37:46 -0400,85
2020-08-20 01:34:02 -0400,84
2020-08-20 01:30:34 -0400,98
2020-08-20 01:27:25 -0400,102
2020-08-20 01:18:26 -0400,94
2020-08-20 01:15:30 -0400,99
2020-08-20 00:59:31 -0400,87
2020-08-20 00:53:21 -0400,87
2020-08-20 00:47:36 -0400,87
2020-08-20 00:43:21 -0400,90
2020-08-20 00:39:56 -0400,90
2020-08-20 00:35:11 -0400,87
2020-08-20 00:27:41 -0400,88
2020-08-20 00:25:54 -0400,92
2020-08-20 00:20:19 -0400,97
2020-08-20 00:17:18 -0400,98
2020-08-20 00:12:21 -0400,99
2020-08-20 00:07:32 -0400,99
2020-08-20 00:02:03 -0400,107
2020-08-19 23:56:13 -0400,108
2020-08-19 23:53:46 -0400,106
2020-08-19 23:52:03 -0400,97
2020-08-19 23:45:09 -0400,113
2020-08-19 23:42:31 -0400,95
2020-08-19 23:39:05 -0400,116
2020-08-19 23:33:55 -0400,89
2020-08-19 23:28:21 -0400,94
2020-08-19 23:25:42 -0400,92
2020-08-19 23:18:53 -0400,94
2020-08-19 23:17:19 -0400,96
2020-08-19 23:07:39 -0400,93
2020-08-19 23:03:26 -0400,94
2020-08-19 23:02:21 -0400,93
2020-08-19 22:56:26 -0400,94
2020-08-19 22:48:26 -0400,97
2020-08-19 22:44:02 -0400,98
2020-08-19 22:38:40 -0400,99
2020-08-19 22:32:56 -0400,99
2020-08-19 22:30:54 -0400,96
2020-08-19 22:29:54 -0400,96
2020-08-19 22:26:34 -0400,99
2020-08-19 22:20:01 -0400,99
2020-08-19 22:16:18 -0400,106
2020-08-19 22:08:58 -0400,109
2020-08-19 22:05:02 -0400,104
2020-08-19 22:01:26 -0400,106
2020-08-19 21:54:49 -0400,104
2020-08-19 21:50:10 -0400,99
2020-08-19 21:45:13 -0400,107
2020-08-19 21:42:01 -0400,107
2020-08-19 21:33:54 -0400,102
2020-08-19 21:32:10 -0400,102.4
2020-08-19 21:31:49 -0400,102
2020-08-19 21:25:05 -0400,100
2020-08-19 21:20:41 -0400,101
2020-08-19 21:14:00 -0400,103
2020-08-19 21:09:28 -0400,106
2020-08-19 21:04:31 -0400,100
2020-08-19 21:00:26 -0400,103
2020-08-19 20:55:00 -0400,102
2020-08-19 19:51:15 -0400,161
2020-08-19 19:51:06 -0400,158
